"model","site","longitude","latitude","baseline","predicted","scenario","GCM"
"DGVM",372,-116.175,40.166,0.0390714285714286,0.10353,"rcp45","CCSM4"
"DGVM",372,-116.175,40.166,0.0389,0.18283,"rcp85","CCSM4"
"DGVM",372,-116.175,40.166,0.06096,0.12655,"rcp45","CESM1-CAM5"
"DGVM",372,-116.175,40.166,0.0645571428571429,0.176416666666667,"rcp85","CESM1-CAM5"
"DGVM",372,-116.175,40.166,0.0816828571428571,0.119933333333333,"rcp45","GISS-E2-H-CC"
"DGVM",372,-116.175,40.166,0.0794771428571429,0.161466666666667,"rcp85","GISS-E2-H-CC"
"DGVM",372,-116.175,40.166,0.0525057142857143,0.09128,"rcp45","HadGEM2-AO"
"DGVM",372,-116.175,40.166,0.0520942857142857,0.122146666666667,"rcp85","HadGEM2-AO"
"DGVM",372,-116.175,40.166,0.0444257142857143,0.0842133333333333,"rcp45","MPI-ESM-LR"
"DGVM",372,-116.175,40.166,0.0472171428571429,0.150086666666667,"rcp85","MPI-ESM-LR"
"DGVM",371,-116.175,40.175,0.0381571428571429,0.103263333333333,"rcp45","CCSM4"
"DGVM",371,-116.175,40.175,0.0369971428571429,0.168733333333333,"rcp85","CCSM4"
"DGVM",371,-116.175,40.175,0.0541057142857143,0.123286666666667,"rcp45","CESM1-CAM5"
"DGVM",371,-116.175,40.175,0.0577371428571429,0.21419,"rcp85","CESM1-CAM5"
"DGVM",371,-116.175,40.175,0.0772571428571429,0.114826666666667,"rcp45","GISS-E2-H-CC"
"DGVM",371,-116.175,40.175,0.07654,0.153173333333333,"rcp85","GISS-E2-H-CC"
"DGVM",371,-116.175,40.175,0.0493314285714286,0.0863266666666667,"rcp45","HadGEM2-AO"
"DGVM",371,-116.175,40.175,0.0489828571428571,0.13127,"rcp85","HadGEM2-AO"
"DGVM",371,-116.175,40.175,0.0417057142857143,0.0822766666666667,"rcp45","MPI-ESM-LR"
"DGVM",371,-116.175,40.175,0.0428114285714286,0.155,"rcp85","MPI-ESM-LR"
"DGVM",406,-116.3,36.408,0,0,"rcp45","CCSM4"
"DGVM",406,-116.3,36.408,0,0,"rcp85","CCSM4"
"DGVM",406,-116.3,36.408,0,0,"rcp45","CESM1-CAM5"
"DGVM",406,-116.3,36.408,0,0,"rcp85","CESM1-CAM5"
"DGVM",406,-116.3,36.408,0,0,"rcp45","GISS-E2-H-CC"
"DGVM",406,-116.3,36.408,0,0,"rcp85","GISS-E2-H-CC"
"DGVM",406,-116.3,36.408,0,0,"rcp45","HadGEM2-AO"
"DGVM",406,-116.3,36.408,0,0,"rcp85","HadGEM2-AO"
"DGVM",406,-116.3,36.408,0,0,"rcp45","MPI-ESM-LR"
"DGVM",406,-116.3,36.408,0,0,"rcp85","MPI-ESM-LR"
"DGVM",640,-116.375,43.858,0.113905714285714,0.16099,"rcp45","CCSM4"
"DGVM",640,-116.375,43.858,0.110625714285714,0.1916,"rcp85","CCSM4"
"DGVM",640,-116.375,43.858,0.127722857142857,0.159233333333333,"rcp45","CESM1-CAM5"
"DGVM",640,-116.375,43.858,0.123774285714286,0.19378,"rcp85","CESM1-CAM5"
"DGVM",640,-116.375,43.858,0.121891428571429,0.174113333333333,"rcp45","GISS-E2-H-CC"
"DGVM",640,-116.375,43.858,0.119354285714286,0.20571,"rcp85","GISS-E2-H-CC"
"DGVM",640,-116.375,43.858,0.10484,0.12831,"rcp45","HadGEM2-AO"
"DGVM",640,-116.375,43.858,0.105677142857143,0.16125,"rcp85","HadGEM2-AO"
"DGVM",640,-116.375,43.858,0.08926,0.146693333333333,"rcp45","MPI-ESM-LR"
"DGVM",640,-116.375,43.858,0.0890742857142857,0.176256666666667,"rcp85","MPI-ESM-LR"
"DGVM",346,-116.416,39.016,0.09916,0.183393333333333,"rcp45","CCSM4"
"DGVM",346,-116.416,39.016,0.0965142857142857,0.259193333333333,"rcp85","CCSM4"
"DGVM",346,-116.416,39.016,0.10516,0.17849,"rcp45","CESM1-CAM5"
"DGVM",346,-116.416,39.016,0.114548571428571,0.259163333333333,"rcp85","CESM1-CAM5"
"DGVM",346,-116.416,39.016,0.133348571428571,0.188486666666667,"rcp45","GISS-E2-H-CC"
"DGVM",346,-116.416,39.016,0.129502857142857,0.20826,"rcp85","GISS-E2-H-CC"
"DGVM",346,-116.416,39.016,0.128085714285714,0.15799,"rcp45","HadGEM2-AO"
"DGVM",346,-116.416,39.016,0.126514285714286,0.198526666666667,"rcp85","HadGEM2-AO"
"DGVM",346,-116.416,39.016,0.0893228571428571,0.162503333333333,"rcp45","MPI-ESM-LR"
"DGVM",346,-116.416,39.016,0.0947142857142857,0.193176666666667,"rcp85","MPI-ESM-LR"
"DGVM",660,-116.441,44.85,0.117645714285714,0.189286666666667,"rcp45","CCSM4"
"DGVM",660,-116.441,44.85,0.118917142857143,0.197613333333333,"rcp85","CCSM4"
"DGVM",660,-116.441,44.85,0.154934285714286,0.192153333333333,"rcp45","CESM1-CAM5"
"DGVM",660,-116.441,44.85,0.152345714285714,0.21652,"rcp85","CESM1-CAM5"
"DGVM",660,-116.441,44.85,0.157214285714286,0.207873333333333,"rcp45","GISS-E2-H-CC"
"DGVM",660,-116.441,44.85,0.157191428571429,0.215343333333333,"rcp85","GISS-E2-H-CC"
"DGVM",660,-116.441,44.85,0.121202857142857,0.16049,"rcp45","HadGEM2-AO"
"DGVM",660,-116.441,44.85,0.122957142857143,0.16765,"rcp85","HadGEM2-AO"
"DGVM",660,-116.441,44.85,0.151488571428571,0.186206666666667,"rcp45","MPI-ESM-LR"
"DGVM",660,-116.441,44.85,0.15034,0.227733333333333,"rcp85","MPI-ESM-LR"
"DGVM",377,-116.491,37.899,0.0514514285714286,0.13374,"rcp45","CCSM4"
"DGVM",377,-116.491,37.899,0.0507657142857143,0.176416666666667,"rcp85","CCSM4"
"DGVM",377,-116.491,37.899,0.0412971428571429,0.105146666666667,"rcp45","CESM1-CAM5"
"DGVM",377,-116.491,37.899,0.0417142857142857,0.179706666666667,"rcp85","CESM1-CAM5"
"DGVM",377,-116.491,37.899,0.0688457142857143,0.123916666666667,"rcp45","GISS-E2-H-CC"
"DGVM",377,-116.491,37.899,0.0663457142857143,0.153743333333333,"rcp85","GISS-E2-H-CC"
"DGVM",377,-116.491,37.899,0.0475428571428571,0.0547633333333333,"rcp45","HadGEM2-AO"
"DGVM",377,-116.491,37.899,0.0467971428571429,0.0641833333333333,"rcp85","HadGEM2-AO"
"DGVM",377,-116.491,37.899,0.04086,0.0725666666666667,"rcp45","MPI-ESM-LR"
"DGVM",377,-116.491,37.899,0.0421771428571429,0.105033333333333,"rcp85","MPI-ESM-LR"
"DGVM",448,-116.491,41.358,0.0504542857142857,0.130033333333333,"rcp45","CCSM4"
"DGVM",448,-116.491,41.358,0.0497742857142857,0.17106,"rcp85","CCSM4"
"DGVM",448,-116.491,41.358,0.0541485714285714,0.132533333333333,"rcp45","CESM1-CAM5"
"DGVM",448,-116.491,41.358,0.0729257142857143,0.16912,"rcp85","CESM1-CAM5"
"DGVM",448,-116.491,41.358,0.06102,0.130093333333333,"rcp45","GISS-E2-H-CC"
"DGVM",448,-116.491,41.358,0.0598685714285714,0.17442,"rcp85","GISS-E2-H-CC"
"DGVM",448,-116.491,41.358,0.0558457142857143,0.0993333333333333,"rcp45","HadGEM2-AO"
"DGVM",448,-116.491,41.358,0.0562028571428571,0.142566666666667,"rcp85","HadGEM2-AO"
"DGVM",448,-116.491,41.358,0.05074,0.105223333333333,"rcp45","MPI-ESM-LR"
"DGVM",448,-116.491,41.358,0.0512542857142857,0.16562,"rcp85","MPI-ESM-LR"
"DGVM",394,-116.508,38.933,0.0746771428571429,0.199636666666667,"rcp45","CCSM4"
"DGVM",394,-116.508,38.933,0.0719485714285714,0.248443333333333,"rcp85","CCSM4"
"DGVM",394,-116.508,38.933,0.0729942857142857,0.243136666666667,"rcp45","CESM1-CAM5"
"DGVM",394,-116.508,38.933,0.0758485714285714,0.27133,"rcp85","CESM1-CAM5"
"DGVM",394,-116.508,38.933,0.0731142857142857,0.21492,"rcp45","GISS-E2-H-CC"
"DGVM",394,-116.508,38.933,0.0699,0.273996666666667,"rcp85","GISS-E2-H-CC"
"DGVM",394,-116.508,38.933,0.09216,0.19585,"rcp45","HadGEM2-AO"
"DGVM",394,-116.508,38.933,0.0896542857142857,0.21985,"rcp85","HadGEM2-AO"
"DGVM",394,-116.508,38.933,0.0383857142857143,0.185643333333333,"rcp45","MPI-ESM-LR"
"DGVM",394,-116.508,38.933,0.0399171428571429,0.217586666666667,"rcp85","MPI-ESM-LR"
"DGVM",663,-116.558,45.008,0.164505714285714,0.20486,"rcp45","CCSM4"
"DGVM",663,-116.558,45.008,0.165542857142857,0.217403333333333,"rcp85","CCSM4"
"DGVM",663,-116.558,45.008,0.169388571428571,0.189583333333333,"rcp45","CESM1-CAM5"
"DGVM",663,-116.558,45.008,0.151551428571429,0.212363333333333,"rcp85","CESM1-CAM5"
"DGVM",663,-116.558,45.008,0.167354285714286,0.209356666666667,"rcp45","GISS-E2-H-CC"
"DGVM",663,-116.558,45.008,0.165465714285714,0.269476666666667,"rcp85","GISS-E2-H-CC"
"DGVM",663,-116.558,45.008,0.149888571428571,0.1989,"rcp45","HadGEM2-AO"
"DGVM",663,-116.558,45.008,0.153925714285714,0.234753333333333,"rcp85","HadGEM2-AO"
"DGVM",663,-116.558,45.008,0.183545714285714,0.229133333333333,"rcp45","MPI-ESM-LR"
"DGVM",663,-116.558,45.008,0.183151428571429,0.257213333333333,"rcp85","MPI-ESM-LR"
"DGVM",301,-116.591,38.474,0.0392542857142857,0.13817,"rcp45","CCSM4"
"DGVM",301,-116.591,38.474,0.0395742857142857,0.195666666666667,"rcp85","CCSM4"
"DGVM",301,-116.591,38.474,0.0505542857142857,0.138743333333333,"rcp45","CESM1-CAM5"
"DGVM",301,-116.591,38.474,0.0542285714285714,0.191363333333333,"rcp85","CESM1-CAM5"
"DGVM",301,-116.591,38.474,0.0701742857142857,0.130766666666667,"rcp45","GISS-E2-H-CC"
"DGVM",301,-116.591,38.474,0.0686971428571429,0.153083333333333,"rcp85","GISS-E2-H-CC"
"DGVM",301,-116.591,38.474,0.0652885714285714,0.0986933333333333,"rcp45","HadGEM2-AO"
"DGVM",301,-116.591,38.474,0.06482,0.156953333333333,"rcp85","HadGEM2-AO"
"DGVM",301,-116.591,38.474,0.0367914285714286,0.0833466666666667,"rcp45","MPI-ESM-LR"
"DGVM",301,-116.591,38.474,0.0386342857142857,0.143403333333333,"rcp85","MPI-ESM-LR"
"DGVM",340,-116.6,39.083,0.00287714285714286,0.13933,"rcp45","CCSM4"
"DGVM",340,-116.6,39.083,0.00259714285714286,0.183443333333333,"rcp85","CCSM4"
"DGVM",340,-116.6,39.083,0.00324,0.140003333333333,"rcp45","CESM1-CAM5"
"DGVM",340,-116.6,39.083,0.00123714285714286,0.202253333333333,"rcp85","CESM1-CAM5"
"DGVM",340,-116.6,39.083,0.0023,0.08968,"rcp45","GISS-E2-H-CC"
"DGVM",340,-116.6,39.083,0.00213428571428571,0.133713333333333,"rcp85","GISS-E2-H-CC"
"DGVM",340,-116.6,39.083,0.0132571428571429,0.142973333333333,"rcp45","HadGEM2-AO"
"DGVM",340,-116.6,39.083,0.0119257142857143,0.169273333333333,"rcp85","HadGEM2-AO"
"DGVM",340,-116.6,39.083,0.0033,0.124006666666667,"rcp45","MPI-ESM-LR"
"DGVM",340,-116.6,39.083,0.003,0.16086,"rcp85","MPI-ESM-LR"
"DGVM",375,-116.675,39.724,0.000277142857142857,0.10946,"rcp45","CCSM4"
"DGVM",375,-116.675,39.724,0.000282857142857143,0.12715,"rcp85","CCSM4"
"DGVM",375,-116.675,39.724,0.00516,0.114196666666667,"rcp45","CESM1-CAM5"
"DGVM",375,-116.675,39.724,0.000508571428571429,0.137373333333333,"rcp85","CESM1-CAM5"
"DGVM",375,-116.675,39.724,3e-04,0.0418333333333333,"rcp45","GISS-E2-H-CC"
"DGVM",375,-116.675,39.724,0.000277142857142857,0.130196666666667,"rcp85","GISS-E2-H-CC"
"DGVM",375,-116.675,39.724,0.00268,0.129026666666667,"rcp45","HadGEM2-AO"
"DGVM",375,-116.675,39.724,0.00240857142857143,0.137346666666667,"rcp85","HadGEM2-AO"
"DGVM",375,-116.675,39.724,0.00405714285714286,0.0747833333333333,"rcp45","MPI-ESM-LR"
"DGVM",375,-116.675,39.724,0.00406857142857143,0.13623,"rcp85","MPI-ESM-LR"
"DGVM",374,-116.683,39.724,0.0100685714285714,0.109586666666667,"rcp45","CCSM4"
"DGVM",374,-116.683,39.724,0.00963714285714286,0.168686666666667,"rcp85","CCSM4"
"DGVM",374,-116.683,39.724,0.00472571428571429,0.142253333333333,"rcp45","CESM1-CAM5"
"DGVM",374,-116.683,39.724,0.00593142857142857,0.20303,"rcp85","CESM1-CAM5"
"DGVM",374,-116.683,39.724,0.00194285714285714,0.0643566666666667,"rcp45","GISS-E2-H-CC"
"DGVM",374,-116.683,39.724,0.00136571428571429,0.14935,"rcp85","GISS-E2-H-CC"
"DGVM",374,-116.683,39.724,0.0101514285714286,0.13717,"rcp45","HadGEM2-AO"
"DGVM",374,-116.683,39.724,0.00968285714285714,0.14057,"rcp85","HadGEM2-AO"
"DGVM",374,-116.683,39.724,0.00370571428571429,0.0859333333333333,"rcp45","MPI-ESM-LR"
"DGVM",374,-116.683,39.724,0.00364857142857143,0.143533333333333,"rcp85","MPI-ESM-LR"
"DGVM",376,-116.7,39.716,0.0370771428571429,0.148713333333333,"rcp45","CCSM4"
"DGVM",376,-116.7,39.716,0.0365857142857143,0.21541,"rcp85","CCSM4"
"DGVM",376,-116.7,39.716,0.0515971428571429,0.15017,"rcp45","CESM1-CAM5"
"DGVM",376,-116.7,39.716,0.0670885714285714,0.221436666666667,"rcp85","CESM1-CAM5"
"DGVM",376,-116.7,39.716,0.0576,0.120483333333333,"rcp45","GISS-E2-H-CC"
"DGVM",376,-116.7,39.716,0.0556085714285714,0.187873333333333,"rcp85","GISS-E2-H-CC"
"DGVM",376,-116.7,39.716,0.05588,0.11461,"rcp45","HadGEM2-AO"
"DGVM",376,-116.7,39.716,0.0551685714285714,0.162023333333333,"rcp85","HadGEM2-AO"
"DGVM",376,-116.7,39.716,0.0369,0.123776666666667,"rcp45","MPI-ESM-LR"
"DGVM",376,-116.7,39.716,0.03888,0.16815,"rcp85","MPI-ESM-LR"
"DGVM",373,-116.7,39.724,0.0268885714285714,0.150176666666667,"rcp45","CCSM4"
"DGVM",373,-116.7,39.724,0.0266457142857143,0.17698,"rcp85","CCSM4"
"DGVM",373,-116.7,39.724,0.0438685714285714,0.155843333333333,"rcp45","CESM1-CAM5"
"DGVM",373,-116.7,39.724,0.0408,0.190763333333333,"rcp85","CESM1-CAM5"
"DGVM",373,-116.7,39.724,0.0325685714285714,0.148963333333333,"rcp45","GISS-E2-H-CC"
"DGVM",373,-116.7,39.724,0.0323542857142857,0.195856666666667,"rcp85","GISS-E2-H-CC"
"DGVM",373,-116.7,39.724,0.04748,0.11368,"rcp45","HadGEM2-AO"
"DGVM",373,-116.7,39.724,0.0461342857142857,0.156146666666667,"rcp85","HadGEM2-AO"
"DGVM",373,-116.7,39.724,0.02544,0.1257,"rcp45","MPI-ESM-LR"
"DGVM",373,-116.7,39.724,0.0262085714285714,0.166636666666667,"rcp85","MPI-ESM-LR"
"DGVM",529,-116.708,43.175,0.114282857142857,0.15158,"rcp45","CCSM4"
"DGVM",529,-116.708,43.175,0.111414285714286,0.20729,"rcp85","CCSM4"
"DGVM",529,-116.708,43.175,0.121322857142857,0.175423333333333,"rcp45","CESM1-CAM5"
"DGVM",529,-116.708,43.175,0.100497142857143,0.18679,"rcp85","CESM1-CAM5"
"DGVM",529,-116.708,43.175,0.114431428571429,0.165096666666667,"rcp45","GISS-E2-H-CC"
"DGVM",529,-116.708,43.175,0.111277142857143,0.214896666666667,"rcp85","GISS-E2-H-CC"
"DGVM",529,-116.708,43.175,0.0954,0.140033333333333,"rcp45","HadGEM2-AO"
"DGVM",529,-116.708,43.175,0.0955457142857143,0.159036666666667,"rcp85","HadGEM2-AO"
"DGVM",529,-116.708,43.175,0.118194285714286,0.14014,"rcp45","MPI-ESM-LR"
"DGVM",529,-116.708,43.175,0.118288571428571,0.165823333333333,"rcp85","MPI-ESM-LR"
"DGVM",699,-116.708,46.991,0.147442857142857,0.192686666666667,"rcp45","CCSM4"
"DGVM",699,-116.708,46.991,0.147594285714286,0.189143333333333,"rcp85","CCSM4"
"DGVM",699,-116.708,46.991,0.127417142857143,0.176766666666667,"rcp45","CESM1-CAM5"
"DGVM",699,-116.708,46.991,0.133725714285714,0.19276,"rcp85","CESM1-CAM5"
"DGVM",699,-116.708,46.991,0.147097142857143,0.201546666666667,"rcp45","GISS-E2-H-CC"
"DGVM",699,-116.708,46.991,0.146202857142857,0.238,"rcp85","GISS-E2-H-CC"
"DGVM",699,-116.708,46.991,0.120525714285714,0.153796666666667,"rcp45","HadGEM2-AO"
"DGVM",699,-116.708,46.991,0.122185714285714,0.15534,"rcp85","HadGEM2-AO"
"DGVM",699,-116.708,46.991,0.147254285714286,0.192833333333333,"rcp45","MPI-ESM-LR"
"DGVM",699,-116.708,46.991,0.145522857142857,0.2283,"rcp85","MPI-ESM-LR"
"DGVM",612,-116.716,43.116,0.136854285714286,0.151496666666667,"rcp45","CCSM4"
"DGVM",612,-116.716,43.116,0.133505714285714,0.214846666666667,"rcp85","CCSM4"
"DGVM",612,-116.716,43.116,0.142557142857143,0.171046666666667,"rcp45","CESM1-CAM5"
"DGVM",612,-116.716,43.116,0.114388571428571,0.212136666666667,"rcp85","CESM1-CAM5"
"DGVM",612,-116.716,43.116,0.157794285714286,0.188473333333333,"rcp45","GISS-E2-H-CC"
"DGVM",612,-116.716,43.116,0.154982857142857,0.21103,"rcp85","GISS-E2-H-CC"
"DGVM",612,-116.716,43.116,0.138451428571429,0.150263333333333,"rcp45","HadGEM2-AO"
"DGVM",612,-116.716,43.116,0.137917142857143,0.176263333333333,"rcp85","HadGEM2-AO"
"DGVM",612,-116.716,43.116,0.141082857142857,0.143183333333333,"rcp45","MPI-ESM-LR"
"DGVM",612,-116.716,43.116,0.142802857142857,0.202363333333333,"rcp85","MPI-ESM-LR"
"DGVM",607,-116.733,43.15,0.122437142857143,0.15599,"rcp45","CCSM4"
"DGVM",607,-116.733,43.15,0.117768571428571,0.19992,"rcp85","CCSM4"
"DGVM",607,-116.733,43.15,0.122245714285714,0.146536666666667,"rcp45","CESM1-CAM5"
"DGVM",607,-116.733,43.15,0.114974285714286,0.18874,"rcp85","CESM1-CAM5"
"DGVM",607,-116.733,43.15,0.12586,0.159206666666667,"rcp45","GISS-E2-H-CC"
"DGVM",607,-116.733,43.15,0.1254,0.204566666666667,"rcp85","GISS-E2-H-CC"
"DGVM",607,-116.733,43.15,0.115288571428571,0.133603333333333,"rcp45","HadGEM2-AO"
"DGVM",607,-116.733,43.15,0.114442857142857,0.159156666666667,"rcp85","HadGEM2-AO"
"DGVM",607,-116.733,43.15,0.106522857142857,0.13648,"rcp45","MPI-ESM-LR"
"DGVM",607,-116.733,43.15,0.106634285714286,0.192996666666667,"rcp85","MPI-ESM-LR"
"DGVM",609,-116.741,43.116,0.123314285714286,0.155056666666667,"rcp45","CCSM4"
"DGVM",609,-116.741,43.116,0.120994285714286,0.19878,"rcp85","CCSM4"
"DGVM",609,-116.741,43.116,0.114348571428571,0.156183333333333,"rcp45","CESM1-CAM5"
"DGVM",609,-116.741,43.116,0.136431428571429,0.211643333333333,"rcp85","CESM1-CAM5"
"DGVM",609,-116.741,43.116,0.148462857142857,0.18124,"rcp45","GISS-E2-H-CC"
"DGVM",609,-116.741,43.116,0.143845714285714,0.207183333333333,"rcp85","GISS-E2-H-CC"
"DGVM",609,-116.741,43.116,0.118725714285714,0.155306666666667,"rcp45","HadGEM2-AO"
"DGVM",609,-116.741,43.116,0.119957142857143,0.16376,"rcp85","HadGEM2-AO"
"DGVM",609,-116.741,43.116,0.102254285714286,0.150493333333333,"rcp45","MPI-ESM-LR"
"DGVM",609,-116.741,43.116,0.102228571428571,0.18846,"rcp85","MPI-ESM-LR"
"DGVM",519,-116.741,43.233,0.0643857142857143,0.15468,"rcp45","CCSM4"
"DGVM",519,-116.741,43.233,0.0620428571428571,0.15721,"rcp85","CCSM4"
"DGVM",519,-116.741,43.233,0.0783457142857143,0.147263333333333,"rcp45","CESM1-CAM5"
"DGVM",519,-116.741,43.233,0.0755114285714286,0.174593333333333,"rcp85","CESM1-CAM5"
"DGVM",519,-116.741,43.233,0.0888771428571429,0.175273333333333,"rcp45","GISS-E2-H-CC"
"DGVM",519,-116.741,43.233,0.0891314285714286,0.17768,"rcp85","GISS-E2-H-CC"
"DGVM",519,-116.741,43.233,0.0736742857142857,0.111903333333333,"rcp45","HadGEM2-AO"
"DGVM",519,-116.741,43.233,0.0757,0.13593,"rcp85","HadGEM2-AO"
"DGVM",519,-116.741,43.233,0.0775542857142857,0.117766666666667,"rcp45","MPI-ESM-LR"
"DGVM",519,-116.741,43.233,0.0772457142857143,0.179213333333333,"rcp85","MPI-ESM-LR"
"DGVM",530,-116.758,42.441,0.0834142857142857,0.135836666666667,"rcp45","CCSM4"
"DGVM",530,-116.758,42.441,0.0803857142857143,0.190163333333333,"rcp85","CCSM4"
"DGVM",530,-116.758,42.441,0.0957857142857143,0.145423333333333,"rcp45","CESM1-CAM5"
"DGVM",530,-116.758,42.441,0.0898657142857143,0.18997,"rcp85","CESM1-CAM5"
"DGVM",530,-116.758,42.441,0.111148571428571,0.15795,"rcp45","GISS-E2-H-CC"
"DGVM",530,-116.758,42.441,0.111311428571429,0.172813333333333,"rcp85","GISS-E2-H-CC"
"DGVM",530,-116.758,42.441,0.0891514285714286,0.12395,"rcp45","HadGEM2-AO"
"DGVM",530,-116.758,42.441,0.0882285714285714,0.149056666666667,"rcp85","HadGEM2-AO"
"DGVM",530,-116.758,42.441,0.0796942857142857,0.13528,"rcp45","MPI-ESM-LR"
"DGVM",530,-116.758,42.441,0.0799,0.171196666666667,"rcp85","MPI-ESM-LR"
"DGVM",617,-116.758,43.066,0.135308571428571,0.191853333333333,"rcp45","CCSM4"
"DGVM",617,-116.758,43.066,0.132202857142857,0.225863333333333,"rcp85","CCSM4"
"DGVM",617,-116.758,43.066,0.163362857142857,0.189233333333333,"rcp45","CESM1-CAM5"
"DGVM",617,-116.758,43.066,0.150442857142857,0.21741,"rcp85","CESM1-CAM5"
"DGVM",617,-116.758,43.066,0.178714285714286,0.21979,"rcp45","GISS-E2-H-CC"
"DGVM",617,-116.758,43.066,0.174794285714286,0.24629,"rcp85","GISS-E2-H-CC"
"DGVM",617,-116.758,43.066,0.138422857142857,0.158213333333333,"rcp45","HadGEM2-AO"
"DGVM",617,-116.758,43.066,0.136274285714286,0.183593333333333,"rcp85","HadGEM2-AO"
"DGVM",617,-116.758,43.066,0.118131428571429,0.177273333333333,"rcp45","MPI-ESM-LR"
"DGVM",617,-116.758,43.066,0.11798,0.229386666666667,"rcp85","MPI-ESM-LR"
"DGVM",608,-116.766,43.116,0.124602857142857,0.169766666666667,"rcp45","CCSM4"
"DGVM",608,-116.766,43.116,0.121665714285714,0.213833333333333,"rcp85","CCSM4"
"DGVM",608,-116.766,43.116,0.141905714285714,0.18847,"rcp45","CESM1-CAM5"
"DGVM",608,-116.766,43.116,0.137108571428571,0.19182,"rcp85","CESM1-CAM5"
"DGVM",608,-116.766,43.116,0.138265714285714,0.184523333333333,"rcp45","GISS-E2-H-CC"
"DGVM",608,-116.766,43.116,0.136725714285714,0.20951,"rcp85","GISS-E2-H-CC"
"DGVM",608,-116.766,43.116,0.148637142857143,0.163106666666667,"rcp45","HadGEM2-AO"
"DGVM",608,-116.766,43.116,0.150748571428571,0.157823333333333,"rcp85","HadGEM2-AO"
"DGVM",608,-116.766,43.116,0.116365714285714,0.15483,"rcp45","MPI-ESM-LR"
"DGVM",608,-116.766,43.116,0.1165,0.19892,"rcp85","MPI-ESM-LR"
"DGVM",611,-116.8,43.175,0.122908571428571,0.161156666666667,"rcp45","CCSM4"
"DGVM",611,-116.8,43.175,0.120114285714286,0.189616666666667,"rcp85","CCSM4"
"DGVM",611,-116.8,43.175,0.126117142857143,0.180693333333333,"rcp45","CESM1-CAM5"
"DGVM",611,-116.8,43.175,0.119014285714286,0.19784,"rcp85","CESM1-CAM5"
"DGVM",611,-116.8,43.175,0.148905714285714,0.163853333333333,"rcp45","GISS-E2-H-CC"
"DGVM",611,-116.8,43.175,0.146,0.219633333333333,"rcp85","GISS-E2-H-CC"
"DGVM",611,-116.8,43.175,0.111011428571429,0.142393333333333,"rcp45","HadGEM2-AO"
"DGVM",611,-116.8,43.175,0.111754285714286,0.17699,"rcp85","HadGEM2-AO"
"DGVM",611,-116.8,43.175,0.119337142857143,0.172653333333333,"rcp45","MPI-ESM-LR"
"DGVM",611,-116.8,43.175,0.121711428571429,0.189603333333333,"rcp85","MPI-ESM-LR"
"DGVM",689,-116.866,48.525,0.114834285714286,0.171986666666667,"rcp45","CCSM4"
"DGVM",689,-116.866,48.525,0.114991428571429,0.1852,"rcp85","CCSM4"
"DGVM",689,-116.866,48.525,0.114308571428571,0.15051,"rcp45","CESM1-CAM5"
"DGVM",689,-116.866,48.525,0.121202857142857,0.172793333333333,"rcp85","CESM1-CAM5"
"DGVM",689,-116.866,48.525,0.11004,0.170236666666667,"rcp45","GISS-E2-H-CC"
"DGVM",689,-116.866,48.525,0.110268571428571,0.18876,"rcp85","GISS-E2-H-CC"
"DGVM",689,-116.866,48.525,0.111425714285714,0.14093,"rcp45","HadGEM2-AO"
"DGVM",689,-116.866,48.525,0.11266,0.156743333333333,"rcp85","HadGEM2-AO"
"DGVM",689,-116.866,48.525,0.123177142857143,0.14815,"rcp45","MPI-ESM-LR"
"DGVM",689,-116.866,48.525,0.122994285714286,0.17118,"rcp85","MPI-ESM-LR"
"DGVM",426,-116.883,41.55,0.0103428571428571,0.135353333333333,"rcp45","CCSM4"
"DGVM",426,-116.883,41.55,0.0102057142857143,0.179546666666667,"rcp85","CCSM4"
"DGVM",426,-116.883,41.55,0.0116085714285714,0.131533333333333,"rcp45","CESM1-CAM5"
"DGVM",426,-116.883,41.55,0.0150457142857143,0.167013333333333,"rcp85","CESM1-CAM5"
"DGVM",426,-116.883,41.55,0.00519714285714286,0.12234,"rcp45","GISS-E2-H-CC"
"DGVM",426,-116.883,41.55,0.0051,0.15761,"rcp85","GISS-E2-H-CC"
"DGVM",426,-116.883,41.55,0.0157057142857143,0.11077,"rcp45","HadGEM2-AO"
"DGVM",426,-116.883,41.55,0.0147742857142857,0.14508,"rcp85","HadGEM2-AO"
"DGVM",426,-116.883,41.55,0.00468285714285714,0.122126666666667,"rcp45","MPI-ESM-LR"
"DGVM",426,-116.883,41.55,0.00560285714285714,0.176646666666667,"rcp85","MPI-ESM-LR"
"DGVM",525,-116.95,43.458,0.0875342857142857,0.130493333333333,"rcp45","CCSM4"
"DGVM",525,-116.95,43.458,0.0853342857142857,0.179926666666667,"rcp85","CCSM4"
"DGVM",525,-116.95,43.458,0.106368571428571,0.14987,"rcp45","CESM1-CAM5"
"DGVM",525,-116.95,43.458,0.0938142857142857,0.172693333333333,"rcp85","CESM1-CAM5"
"DGVM",525,-116.95,43.458,0.10264,0.144916666666667,"rcp45","GISS-E2-H-CC"
"DGVM",525,-116.95,43.458,0.100937142857143,0.210013333333333,"rcp85","GISS-E2-H-CC"
"DGVM",525,-116.95,43.458,0.07948,0.112583333333333,"rcp45","HadGEM2-AO"
"DGVM",525,-116.95,43.458,0.0796542857142857,0.14829,"rcp85","HadGEM2-AO"
