model ,site,lon,lat,baseline,predicted,scenario
randfor,605,-113.8426188,36.76978122,4.7221298,10.8176003,02inctemp
randfor,605,-113.8426188,36.76978122,4.7221298,15.4165001,2inctemp
randfor,605,-113.8426188,36.76978122,4.7221298,16.8791008,4inctemp
randfor,605,-113.8426188,36.76978122,4.7221298,14.1273003,ppt10dec
randfor,605,-113.8426188,36.76978122,4.7221298,10.8268995,ppt10inc
randfor,605,-113.8426188,36.76978122,4.7221298,13.1925001,ppt20inc
randfor,606,-119.7818188,44.25913122,31.3624001,26.7558994,02inctemp
randfor,606,-119.7818188,44.25913122,31.3624001,25.7047997,2inctemp
randfor,606,-119.7818188,44.25913122,31.3624001,27.1772003,4inctemp
randfor,606,-119.7818188,44.25913122,31.3624001,23.8747005,ppt10dec
randfor,606,-119.7818188,44.25913122,31.3624001,26.4867001,ppt10inc
randfor,606,-119.7818188,44.25913122,31.3624001,23.3220997,ppt20inc
randfor,607,-116.7310188,43.14648122,19.0592995,18.8568993,02inctemp
randfor,607,-116.7310188,43.14648122,19.0592995,19.5517998,2inctemp
randfor,607,-116.7310188,43.14648122,19.0592995,19.8500996,4inctemp
randfor,607,-116.7310188,43.14648122,19.0592995,18.4137001,ppt10dec
randfor,607,-116.7310188,43.14648122,19.0592995,19.3588009,ppt10inc
randfor,607,-116.7310188,43.14648122,19.0592995,20.0793991,ppt20inc
randfor,608,-116.7658188,43.11843122,20.8181992,19.8848,02inctemp
randfor,608,-116.7658188,43.11843122,20.8181992,20.1704998,2inctemp
randfor,608,-116.7658188,43.11843122,20.8181992,19.6427002,4inctemp
randfor,608,-116.7658188,43.11843122,20.8181992,22.3596001,ppt10dec
randfor,608,-116.7658188,43.11843122,20.8181992,20.1632004,ppt10inc
randfor,608,-116.7658188,43.11843122,20.8181992,20.9267006,ppt20inc
randfor,609,-116.7426188,43.11843122,20.4706001,20.9780998,02inctemp
randfor,609,-116.7426188,43.11843122,20.4706001,21.4678001,2inctemp
randfor,609,-116.7426188,43.11843122,20.4706001,21.2035007,4inctemp
randfor,609,-116.7426188,43.11843122,20.4706001,21.2402992,ppt10dec
randfor,609,-116.7426188,43.11843122,20.4706001,20.8332005,ppt10inc
randfor,609,-116.7426188,43.11843122,20.4706001,20.3309002,ppt20inc
randfor,610,-115.2578188,43.33348122,24.9902992,24.4510994,02inctemp
randfor,610,-115.2578188,43.33348122,24.9902992,24.6972008,2inctemp
randfor,610,-115.2578188,43.33348122,24.9902992,24.3985004,4inctemp
randfor,610,-115.2578188,43.33348122,24.9902992,24.0151005,ppt10dec
randfor,610,-115.2578188,43.33348122,24.9902992,27.1644993,ppt10inc
randfor,610,-115.2578188,43.33348122,24.9902992,23.2712002,ppt20inc
randfor,611,-116.8006188,43.17453122,20.1490002,20.3323994,02inctemp
randfor,611,-116.8006188,43.17453122,20.1490002,19.9962006,2inctemp
randfor,611,-116.8006188,43.17453122,20.1490002,19.4902,4inctemp
randfor,611,-116.8006188,43.17453122,20.1490002,22.1742992,ppt10dec
randfor,611,-116.8006188,43.17453122,20.1490002,19.2754002,ppt10inc
randfor,611,-116.8006188,43.17453122,20.1490002,18.2824993,ppt20inc
randfor,612,-116.7194188,43.11843122,22.2497005,21.6555004,02inctemp
randfor,612,-116.7194188,43.11843122,22.2497005,24.8486004,2inctemp
randfor,612,-116.7194188,43.11843122,22.2497005,24.3512001,4inctemp
randfor,612,-116.7194188,43.11843122,22.2497005,20.9971008,ppt10dec
randfor,612,-116.7194188,43.11843122,22.2497005,20.8799,ppt10inc
randfor,612,-116.7194188,43.11843122,22.2497005,19.8868008,ppt20inc
randfor,613,-112.0330188,40.45368122,22.7719994,21.4438992,02inctemp
randfor,613,-112.0330188,40.45368122,22.7719994,22.6735992,2inctemp
randfor,613,-112.0330188,40.45368122,22.7719994,24.1728992,4inctemp
randfor,613,-112.0330188,40.45368122,22.7719994,19.559,ppt10dec
randfor,613,-112.0330188,40.45368122,22.7719994,18.8332005,ppt10inc
randfor,613,-112.0330188,40.45368122,22.7719994,16.8553009,ppt20inc
randfor,614,-112.0098188,40.44433122,8.3719101,9.7417297,02inctemp
randfor,614,-112.0098188,40.44433122,8.3719101,15.6618004,2inctemp
randfor,614,-112.0098188,40.44433122,8.3719101,17.6583996,4inctemp
randfor,614,-112.0098188,40.44433122,8.3719101,14.4347,ppt10dec
randfor,614,-112.0098188,40.44433122,8.3719101,10.1512003,ppt10inc
randfor,614,-112.0098188,40.44433122,8.3719101,10.6875,ppt20inc
randfor,615,-112.0794188,40.43498122,22.2851009,18.7964993,02inctemp
randfor,615,-112.0794188,40.43498122,22.2851009,21.2255001,2inctemp
randfor,615,-112.0794188,40.43498122,22.2851009,22.3980999,4inctemp
randfor,615,-112.0794188,40.43498122,22.2851009,19.1058006,ppt10dec
randfor,615,-112.0794188,40.43498122,22.2851009,18.6166992,ppt10inc
randfor,615,-112.0794188,40.43498122,22.2851009,17.2518005,ppt20inc
randfor,616,-111.9866188,40.43498122,7.2020998,7.08569,02inctemp
randfor,616,-111.9866188,40.43498122,7.2020998,14.8703003,2inctemp
randfor,616,-111.9866188,40.43498122,7.2020998,16.5597992,4inctemp
randfor,616,-111.9866188,40.43498122,7.2020998,15.0381002,ppt10dec
randfor,616,-111.9866188,40.43498122,7.2020998,9.61201,ppt10inc
randfor,616,-111.9866188,40.43498122,7.2020998,9.6438904,ppt20inc
randfor,617,-116.7542188,43.06233122,20.6200008,20.7127991,02inctemp
randfor,617,-116.7542188,43.06233122,20.6200008,22.3192005,2inctemp
randfor,617,-116.7542188,43.06233122,20.6200008,23.8344994,4inctemp
randfor,617,-116.7542188,43.06233122,20.6200008,17.3477001,ppt10dec
randfor,617,-116.7542188,43.06233122,20.6200008,19.3211994,ppt10inc
randfor,617,-116.7542188,43.06233122,20.6200008,19.5188007,ppt20inc
randfor,618,-112.0214188,40.44433122,3.72615,5.9104199,02inctemp
randfor,618,-112.0214188,40.44433122,3.72615,12.0359001,2inctemp
randfor,618,-112.0214188,40.44433122,3.72615,14.6468,4inctemp
randfor,618,-112.0214188,40.44433122,3.72615,11.8115997,ppt10dec
randfor,618,-112.0214188,40.44433122,3.72615,7.9384799,ppt10inc
randfor,618,-112.0214188,40.44433122,3.72615,9.5495005,ppt20inc
randfor,619,-112.0214188,40.43498122,5.2716899,6.13764,02inctemp
randfor,619,-112.0214188,40.43498122,5.2716899,12.7574997,2inctemp
randfor,619,-112.0214188,40.43498122,5.2716899,15.0344,4inctemp
randfor,619,-112.0214188,40.43498122,5.2716899,11.8094997,ppt10dec
randfor,619,-112.0214188,40.43498122,5.2716899,9.3089199,ppt10inc
randfor,619,-112.0214188,40.43498122,5.2716899,9.7531099,ppt20inc
randfor,620,-111.9866188,40.42563122,4.9159999,6.3396101,02inctemp
randfor,620,-111.9866188,40.42563122,4.9159999,12.6386003,2inctemp
randfor,620,-111.9866188,40.42563122,4.9159999,14.8115997,4inctemp
randfor,620,-111.9866188,40.42563122,4.9159999,11.7451,ppt10dec
randfor,620,-111.9866188,40.42563122,4.9159999,9.1105499,ppt10inc
randfor,620,-111.9866188,40.42563122,4.9159999,9.5804701,ppt20inc
randfor,621,-115.3970188,43.92253122,12.6447001,13.5614004,02inctemp
randfor,621,-115.3970188,43.92253122,12.6447001,17.9755993,2inctemp
randfor,621,-115.3970188,43.92253122,12.6447001,19.2752991,4inctemp
randfor,621,-115.3970188,43.92253122,12.6447001,19.4754009,ppt10dec
randfor,621,-115.3970188,43.92253122,12.6447001,17.8789005,ppt10inc
randfor,621,-115.3970188,43.92253122,12.6447001,19.1550999,ppt20inc
randfor,622,-112.0562188,40.45368122,19.9239998,18.7588005,02inctemp
randfor,622,-112.0562188,40.45368122,19.9239998,20.5636997,2inctemp
randfor,622,-112.0562188,40.45368122,19.9239998,22.0156994,4inctemp
randfor,622,-112.0562188,40.45368122,19.9239998,17.9615002,ppt10dec
randfor,622,-112.0562188,40.45368122,19.9239998,15.8813,ppt10inc
randfor,622,-112.0562188,40.45368122,19.9239998,15.5965004,ppt20inc
randfor,623,-112.1142188,40.44433122,18.0049992,18.2388,02inctemp
randfor,623,-112.1142188,40.44433122,18.0049992,17.6734009,2inctemp
randfor,623,-112.1142188,40.44433122,18.0049992,18.5643005,4inctemp
randfor,623,-112.1142188,40.44433122,18.0049992,17.8150997,ppt10dec
randfor,623,-112.1142188,40.44433122,18.0049992,14.7533998,ppt10inc
randfor,623,-112.1142188,40.44433122,18.0049992,15.3527002,ppt20inc
randfor,624,-112.0910188,40.44433122,27.8017998,26.5711994,02inctemp
randfor,624,-112.0910188,40.44433122,27.8017998,22.9204006,2inctemp
randfor,624,-112.0910188,40.44433122,27.8017998,23.3689995,4inctemp
randfor,624,-112.0910188,40.44433122,27.8017998,22.9277,ppt10dec
randfor,624,-112.0910188,40.44433122,27.8017998,21.7989006,ppt10inc
randfor,624,-112.0910188,40.44433122,27.8017998,21.7499008,ppt20inc
randfor,625,-112.0098188,40.43498122,11.0817003,12.3800001,02inctemp
randfor,625,-112.0098188,40.43498122,11.0817003,12.6775999,2inctemp
randfor,625,-112.0098188,40.43498122,11.0817003,13.9650002,4inctemp
randfor,625,-112.0098188,40.43498122,11.0817003,13.5115995,ppt10dec
randfor,625,-112.0098188,40.43498122,11.0817003,12.052,ppt10inc
randfor,625,-112.0098188,40.43498122,11.0817003,13.7839003,ppt20inc
randfor,626,-112.0098188,40.42563122,15.1643,14.4385996,02inctemp
randfor,626,-112.0098188,40.42563122,15.1643,16.9459991,2inctemp
randfor,626,-112.0098188,40.42563122,15.1643,18.9638996,4inctemp
randfor,626,-112.0098188,40.42563122,15.1643,14.3975,ppt10dec
randfor,626,-112.0098188,40.42563122,15.1643,13.4357996,ppt10inc
randfor,626,-112.0098188,40.42563122,15.1643,13.4701004,ppt20inc
randfor,627,-115.5826188,44.46483122,23.3248997,23.3213997,02inctemp
randfor,627,-115.5826188,44.46483122,23.3248997,25.7908001,2inctemp
randfor,627,-115.5826188,44.46483122,23.3248997,26.1667004,4inctemp
randfor,627,-115.5826188,44.46483122,23.3248997,25.0750008,ppt10dec
randfor,627,-115.5826188,44.46483122,23.3248997,23.2133999,ppt10inc
randfor,627,-115.5826188,44.46483122,23.3248997,23.3540001,ppt20inc
randfor,628,-114.5270188,47.97108122,16.2194996,17.3969994,02inctemp
randfor,628,-114.5270188,47.97108122,16.2194996,16.4153004,2inctemp
randfor,628,-114.5270188,47.97108122,16.2194996,17.7472,4inctemp
randfor,628,-114.5270188,47.97108122,16.2194996,16.9136009,ppt10dec
randfor,628,-114.5270188,47.97108122,16.2194996,22.6602993,ppt10inc
randfor,628,-114.5270188,47.97108122,16.2194996,21.8906994,ppt20inc
randfor,629,-115.5246188,41.78138122,11.1570997,12.4603996,02inctemp
randfor,629,-115.5246188,41.78138122,11.1570997,18.9636993,2inctemp
randfor,629,-115.5246188,41.78138122,11.1570997,18.9169998,4inctemp
randfor,629,-115.5246188,41.78138122,11.1570997,15.1610003,ppt10dec
randfor,629,-115.5246188,41.78138122,11.1570997,14.0458002,ppt10inc
randfor,629,-115.5246188,41.78138122,11.1570997,14.8956003,ppt20inc
randfor,630,-111.0818188,40.08903122,19.7824001,19.6021004,02inctemp
randfor,630,-111.0818188,40.08903122,19.7824001,29.4717007,2inctemp
randfor,630,-111.0818188,40.08903122,19.7824001,32.027401,4inctemp
randfor,630,-111.0818188,40.08903122,19.7824001,23.2495995,ppt10dec
randfor,630,-111.0818188,40.08903122,19.7824001,22.5830002,ppt10inc
randfor,630,-111.0818188,40.08903122,19.7824001,20.8628006,ppt20inc
randfor,631,-115.3274188,45.15673122,22.5158005,22.5919991,02inctemp
randfor,631,-115.3274188,45.15673122,22.5158005,26.3896999,2inctemp
randfor,631,-115.3274188,45.15673122,22.5158005,27.1977005,4inctemp
randfor,631,-115.3274188,45.15673122,22.5158005,28.1777992,ppt10dec
randfor,631,-115.3274188,45.15673122,22.5158005,21.2663002,ppt10inc
randfor,631,-115.3274188,45.15673122,22.5158005,21.8966999,ppt20inc
randfor,635,-119.2714188,46.24133122,21.0956993,23.0014,02inctemp
randfor,635,-119.2714188,46.24133122,21.0956993,25.3742008,2inctemp
randfor,635,-119.2714188,46.24133122,21.0956993,25.9116993,4inctemp
randfor,635,-119.2714188,46.24133122,21.0956993,24.3806,ppt10dec
randfor,635,-119.2714188,46.24133122,21.0956993,18.6898003,ppt10inc
randfor,635,-119.2714188,46.24133122,21.0956993,17.8250999,ppt20inc
randfor,636,-119.3062188,46.23198122,23.1608009,22.6532993,02inctemp
randfor,636,-119.3062188,46.23198122,23.1608009,21.6278992,2inctemp
randfor,636,-119.3062188,46.23198122,23.1608009,22.5711994,4inctemp
randfor,636,-119.3062188,46.23198122,23.1608009,22.5842991,ppt10dec
randfor,636,-119.3062188,46.23198122,23.1608009,29.1595001,ppt10inc
randfor,636,-119.3062188,46.23198122,23.1608009,32.0768013,ppt20inc
randfor,637,-118.3202188,46.59663122,43.9502983,40.2268982,02inctemp
randfor,637,-118.3202188,46.59663122,43.9502983,38.6048012,2inctemp
randfor,637,-118.3202188,46.59663122,43.9502983,38.1106987,4inctemp
randfor,637,-118.3202188,46.59663122,43.9502983,32.0186996,ppt10dec
randfor,637,-118.3202188,46.59663122,43.9502983,41.4514008,ppt10inc
randfor,637,-118.3202188,46.59663122,43.9502983,39.4196014,ppt20inc
randfor,638,-119.5846188,38.90158122,20.9969997,20.6324997,02inctemp
randfor,638,-119.5846188,38.90158122,20.9969997,20.8083992,2inctemp
randfor,638,-119.5846188,38.90158122,20.9969997,21.2134991,4inctemp
randfor,638,-119.5846188,38.90158122,20.9969997,22.1445007,ppt10dec
randfor,638,-119.5846188,38.90158122,20.9969997,20.5706005,ppt10inc
randfor,638,-119.5846188,38.90158122,20.9969997,19.9186993,ppt20inc
randfor,639,-115.6870188,43.24933122,21.2556992,20.9507008,02inctemp
randfor,639,-115.6870188,43.24933122,21.2556992,20.1550999,2inctemp
randfor,639,-115.6870188,43.24933122,21.2556992,19.6149006,4inctemp
randfor,639,-115.6870188,43.24933122,21.2556992,22.5417004,ppt10dec
randfor,639,-115.6870188,43.24933122,21.2556992,21.1028996,ppt10inc
randfor,639,-115.6870188,43.24933122,21.2556992,23.4575005,ppt20inc
randfor,640,-116.3714188,43.85708122,19.3959007,19.5988998,02inctemp
randfor,640,-116.3714188,43.85708122,19.3959007,19.6760998,2inctemp
randfor,640,-116.3714188,43.85708122,19.3959007,22.6615009,4inctemp
randfor,640,-116.3714188,43.85708122,19.3959007,19.5990009,ppt10dec
randfor,640,-116.3714188,43.85708122,19.3959007,17.8570004,ppt10inc
randfor,640,-116.3714188,43.85708122,19.3959007,17.618,ppt20inc
randfor,641,-118.9350188,38.28448122,11.3758001,15.2096996,02inctemp
randfor,641,-118.9350188,38.28448122,11.3758001,18.0014992,2inctemp
randfor,641,-118.9350188,38.28448122,11.3758001,18.5650997,4inctemp
randfor,641,-118.9350188,38.28448122,11.3758001,18.5895004,ppt10dec
randfor,641,-118.9350188,38.28448122,11.3758001,18.3117008,ppt10inc
randfor,641,-118.9350188,38.28448122,11.3758001,19.6571999,ppt20inc
randfor,642,-119.3758188,44.67053122,19.1210995,18.7357998,02inctemp
randfor,642,-119.3758188,44.67053122,19.1210995,20.8264008,2inctemp
randfor,642,-119.3758188,44.67053122,19.1210995,20.2667999,4inctemp
randfor,642,-119.3758188,44.67053122,19.1210995,19.1040993,ppt10dec
randfor,642,-119.3758188,44.67053122,19.1210995,19.0032005,ppt10inc
randfor,642,-119.3758188,44.67053122,19.1210995,19.1362,ppt20inc
randfor,643,-119.9210188,41.27648122,24.6364002,24.7014008,02inctemp
randfor,643,-119.9210188,41.27648122,24.6364002,22.5576992,2inctemp
randfor,643,-119.9210188,41.27648122,24.6364002,21.4740009,4inctemp
randfor,643,-119.9210188,41.27648122,24.6364002,21.2017994,ppt10dec
randfor,643,-119.9210188,41.27648122,24.6364002,22.8171997,ppt10inc
randfor,643,-119.9210188,41.27648122,24.6364002,22.7700996,ppt20inc
randfor,644,-115.4434188,43.76358122,18.9771004,19.8127995,02inctemp
randfor,644,-115.4434188,43.76358122,18.9771004,23.6189995,2inctemp
randfor,644,-115.4434188,43.76358122,18.9771004,23.6660004,4inctemp
randfor,644,-115.4434188,43.76358122,18.9771004,25.0207996,ppt10dec
randfor,644,-115.4434188,43.76358122,18.9771004,18.8749008,ppt10inc
randfor,644,-115.4434188,43.76358122,18.9771004,19.4179001,ppt20inc
randfor,645,-115.6754188,44.10953122,18.1569004,18.9733009,02inctemp
randfor,645,-115.6754188,44.10953122,18.1569004,23.7359009,2inctemp
randfor,645,-115.6754188,44.10953122,18.1569004,24.5125999,4inctemp
randfor,645,-115.6754188,44.10953122,18.1569004,18.9489002,ppt10dec
randfor,645,-115.6754188,44.10953122,18.1569004,19.7292995,ppt10inc
randfor,645,-115.6754188,44.10953122,18.1569004,19.7301998,ppt20inc
randfor,646,-115.9190188,45.44658122,21.6259003,21.3316002,02inctemp
randfor,646,-115.9190188,45.44658122,21.6259003,21.0669003,2inctemp
randfor,646,-115.9190188,45.44658122,21.6259003,19.6532001,4inctemp
randfor,646,-115.9190188,45.44658122,21.6259003,19.2696991,ppt10dec
randfor,646,-115.9190188,45.44658122,21.6259003,23.0552006,ppt10inc
randfor,646,-115.9190188,45.44658122,21.6259003,22.9878998,ppt20inc
randfor,647,-115.6986188,44.17498122,18.8111,19.8462009,02inctemp
randfor,647,-115.6986188,44.17498122,18.8111,24.7910995,2inctemp
randfor,647,-115.6986188,44.17498122,18.8111,25.8057995,4inctemp
randfor,647,-115.6986188,44.17498122,18.8111,17.5762997,ppt10dec
randfor,647,-115.6986188,44.17498122,18.8111,19.3202991,ppt10inc
randfor,647,-115.6986188,44.17498122,18.8111,19.4199009,ppt20inc
randfor,648,-115.6870188,43.97863122,20.4762993,20.7994003,02inctemp
randfor,648,-115.6870188,43.97863122,20.4762993,23.4937992,2inctemp
randfor,648,-115.6870188,43.97863122,20.4762993,25.5576,4inctemp
randfor,648,-115.6870188,43.97863122,20.4762993,20.4008007,ppt10dec
randfor,648,-115.6870188,43.97863122,20.4762993,20.7446003,ppt10inc
randfor,648,-115.6870188,43.97863122,20.4762993,20.8346996,ppt20inc
randfor,649,-115.6406188,44.93233122,14.8476,16.2066002,02inctemp
randfor,649,-115.6406188,44.93233122,14.8476,20.4715004,2inctemp
randfor,649,-115.6406188,44.93233122,14.8476,22.2089996,4inctemp
randfor,649,-115.6406188,44.93233122,14.8476,20.4435997,ppt10dec
randfor,649,-115.6406188,44.93233122,14.8476,22.2080002,ppt10inc
randfor,649,-115.6406188,44.93233122,14.8476,21.2837009,ppt20inc
randfor,650,-110.9658188,40.83703122,6.3750801,6.9827299,02inctemp
randfor,650,-110.9658188,40.83703122,6.3750801,12.1032,2inctemp
randfor,650,-110.9658188,40.83703122,6.3750801,15.7862997,4inctemp
randfor,650,-110.9658188,40.83703122,6.3750801,15.8243999,ppt10dec
randfor,650,-110.9658188,40.83703122,6.3750801,8.6400805,ppt10inc
randfor,650,-110.9658188,40.83703122,6.3750801,9.5557699,ppt20inc
randfor,651,-111.7430188,39.82723122,30.6074009,33.3412018,02inctemp
randfor,651,-111.7430188,39.82723122,30.6074009,32.4631996,2inctemp
randfor,651,-111.7430188,39.82723122,30.6074009,33.9146004,4inctemp
randfor,651,-111.7430188,39.82723122,30.6074009,27.9860992,ppt10dec
randfor,651,-111.7430188,39.82723122,30.6074009,25.3181,ppt10inc
randfor,651,-111.7430188,39.82723122,30.6074009,24.2614002,ppt20inc
randfor,652,-119.7818188,39.10728122,22.3423004,22.7176991,02inctemp
randfor,652,-119.7818188,39.10728122,22.3423004,20.4655991,2inctemp
randfor,652,-119.7818188,39.10728122,22.3423004,20.9321003,4inctemp
randfor,652,-119.7818188,39.10728122,22.3423004,21.9279995,ppt10dec
randfor,652,-119.7818188,39.10728122,22.3423004,23.3143997,ppt10inc
randfor,652,-119.7818188,39.10728122,22.3423004,22.9141998,ppt20inc
randfor,653,-118.4362188,46.25068122,24.4542999,26.4736004,02inctemp
randfor,653,-118.4362188,46.25068122,24.4542999,26.2362995,2inctemp
randfor,653,-118.4362188,46.25068122,24.4542999,26.4424,4inctemp
randfor,653,-118.4362188,46.25068122,24.4542999,24.6277008,ppt10dec
randfor,653,-118.4362188,46.25068122,24.4542999,21.6334991,ppt10inc
randfor,653,-118.4362188,46.25068122,24.4542999,24.7509995,ppt20inc
randfor,654,-119.9094188,45.25958122,18.0869999,17.4645004,02inctemp
randfor,654,-119.9094188,45.25958122,18.0869999,21.1830997,2inctemp
randfor,654,-119.9094188,45.25958122,18.0869999,21.9494991,4inctemp
randfor,654,-119.9094188,45.25958122,18.0869999,19.5464001,ppt10dec
randfor,654,-119.9094188,45.25958122,18.0869999,19.9067001,ppt10inc
randfor,654,-119.9094188,45.25958122,18.0869999,20.3495007,ppt20inc
randfor,655,-119.9442188,39.77113122,22.5230999,23.1285,02inctemp
randfor,655,-119.9442188,39.77113122,22.5230999,21.3544006,2inctemp
randfor,655,-119.9442188,39.77113122,22.5230999,21.5692005,4inctemp
randfor,655,-119.9442188,39.77113122,22.5230999,18.7299004,ppt10dec
randfor,655,-119.9442188,39.77113122,22.5230999,23.4918995,ppt10inc
randfor,655,-119.9442188,39.77113122,22.5230999,20.9594002,ppt20inc
randfor,656,-119.3294188,38.60238122,23.1723003,22.3829994,02inctemp
randfor,656,-119.3294188,38.60238122,23.1723003,22.5981998,2inctemp
randfor,656,-119.3294188,38.60238122,23.1723003,23.8498993,4inctemp
randfor,656,-119.3294188,38.60238122,23.1723003,26.6247997,ppt10dec
randfor,656,-119.3294188,38.60238122,23.1723003,22.9796009,ppt10inc
randfor,656,-119.3294188,38.60238122,23.1723003,23.0102997,ppt20inc
randfor,657,-120.8722188,41.83748122,6.9732599,8.87712,02inctemp
randfor,657,-120.8722188,41.83748122,6.9732599,20.5475998,2inctemp
randfor,657,-120.8722188,41.83748122,6.9732599,20.9655991,4inctemp
randfor,657,-120.8722188,41.83748122,6.9732599,8.5917902,ppt10dec
randfor,657,-120.8722188,41.83748122,6.9732599,13.7122002,ppt10inc
randfor,657,-120.8722188,41.83748122,6.9732599,13.1782999,ppt20inc
randfor,658,-115.7334188,43.41763122,23.7630997,22.4347,02inctemp
randfor,658,-115.7334188,43.41763122,23.7630997,22.6821995,2inctemp
randfor,658,-115.7334188,43.41763122,23.7630997,21.2318001,4inctemp
randfor,658,-115.7334188,43.41763122,23.7630997,17.7282009,ppt10dec
randfor,658,-115.7334188,43.41763122,23.7630997,22.1886005,ppt10inc
randfor,658,-115.7334188,43.41763122,23.7630997,21.2968998,ppt20inc
randfor,659,-115.5826188,43.49243122,17.2133007,17.5548992,02inctemp
randfor,659,-115.5826188,43.49243122,17.2133007,20.4027996,2inctemp
randfor,659,-115.5826188,43.49243122,17.2133007,19.9850006,4inctemp
randfor,659,-115.5826188,43.49243122,17.2133007,17.1499004,ppt10dec
randfor,659,-115.5826188,43.49243122,17.2133007,19.5424995,ppt10inc
randfor,659,-115.5826188,43.49243122,17.2133007,21.0163994,ppt20inc
randfor,660,-116.4410188,44.84818122,22.7609005,21.8766003,02inctemp
randfor,660,-116.4410188,44.84818122,22.7609005,22.5449009,2inctemp
randfor,660,-116.4410188,44.84818122,22.7609005,22.1567001,4inctemp
randfor,660,-116.4410188,44.84818122,22.7609005,16.1553993,ppt10dec
randfor,660,-116.4410188,44.84818122,22.7609005,24.9839001,ppt10inc
randfor,660,-116.4410188,44.84818122,22.7609005,23.2556992,ppt20inc
randfor,661,-116.1394188,44.23108122,29.4232006,26.4111996,02inctemp
randfor,661,-116.1394188,44.23108122,29.4232006,24.4775009,2inctemp
randfor,661,-116.1394188,44.23108122,29.4232006,23.5967999,4inctemp
randfor,661,-116.1394188,44.23108122,29.4232006,23.7472992,ppt10dec
randfor,661,-116.1394188,44.23108122,29.4232006,24.5170994,ppt10inc
randfor,661,-116.1394188,44.23108122,29.4232006,22.7005005,ppt20inc
randfor,662,-116.0466188,43.94123122,19.8262997,20.243,02inctemp
randfor,662,-116.0466188,43.94123122,19.8262997,21.3215008,2inctemp
randfor,662,-116.0466188,43.94123122,19.8262997,21.9822006,4inctemp
randfor,662,-116.0466188,43.94123122,19.8262997,20.5230007,ppt10dec
randfor,662,-116.0466188,43.94123122,19.8262997,18.4640007,ppt10inc
randfor,662,-116.0466188,43.94123122,19.8262997,17.9029007,ppt20inc
randfor,663,-116.5570188,45.00713122,18.9894009,20.1495991,02inctemp
randfor,663,-116.5570188,45.00713122,18.9894009,23.9190998,2inctemp
randfor,663,-116.5570188,45.00713122,18.9894009,24.5508003,4inctemp
randfor,663,-116.5570188,45.00713122,18.9894009,19.5645008,ppt10dec
randfor,663,-116.5570188,45.00713122,18.9894009,17.7875004,ppt10inc
randfor,663,-116.5570188,45.00713122,18.9894009,17.8173008,ppt20inc
randfor,664,-116.1626188,44.66118122,34.8641014,33.7260017,02inctemp
randfor,664,-116.1626188,44.66118122,34.8641014,29.7189007,2inctemp
randfor,664,-116.1626188,44.66118122,34.8641014,30.3673,4inctemp
randfor,664,-116.1626188,44.66118122,34.8641014,28.4283009,ppt10dec
randfor,664,-116.1626188,44.66118122,34.8641014,33.3182983,ppt10inc
randfor,664,-116.1626188,44.66118122,34.8641014,27.9480991,ppt20inc
randfor,665,-116.1626188,45.58683122,22.0422001,22.1056995,02inctemp
randfor,665,-116.1626188,45.58683122,22.0422001,27.0932999,2inctemp
randfor,665,-116.1626188,45.58683122,22.0422001,30.3288002,4inctemp
randfor,665,-116.1626188,45.58683122,22.0422001,22.1650009,ppt10dec
randfor,665,-116.1626188,45.58683122,22.0422001,19.5286007,ppt10inc
randfor,665,-116.1626188,45.58683122,22.0422001,18.8796997,ppt20inc
randfor,666,-111.1978188,40.40693122,27.1317005,24.3490009,02inctemp
randfor,666,-111.1978188,40.40693122,27.1317005,29.0407009,2inctemp
randfor,666,-111.1978188,40.40693122,27.1317005,29.7495003,4inctemp
randfor,666,-111.1978188,40.40693122,27.1317005,27.3526001,ppt10dec
randfor,666,-111.1978188,40.40693122,27.1317005,28.2905998,ppt10inc
randfor,666,-111.1978188,40.40693122,27.1317005,18.4472008,ppt20inc
randfor,667,-111.7546188,39.83658122,6.6462798,6.6833501,02inctemp
randfor,667,-111.7546188,39.83658122,6.6462798,10.0235004,2inctemp
randfor,667,-111.7546188,39.83658122,6.6462798,18.8831997,4inctemp
randfor,667,-111.7546188,39.83658122,6.6462798,15.2105999,ppt10dec
randfor,667,-111.7546188,39.83658122,6.6462798,8.1844397,ppt10inc
randfor,667,-111.7546188,39.83658122,6.6462798,12.2019997,ppt20inc
randfor,669,-119.8166188,38.88288122,26.2873993,26.4230995,02inctemp
randfor,669,-119.8166188,38.88288122,26.2873993,25.9566002,2inctemp
randfor,669,-119.8166188,38.88288122,26.2873993,25.6100006,4inctemp
randfor,669,-119.8166188,38.88288122,26.2873993,25.2390995,ppt10dec
randfor,669,-119.8166188,38.88288122,26.2873993,24.3701992,ppt10inc
randfor,669,-119.8166188,38.88288122,26.2873993,24.3560009,ppt20inc
randfor,670,-119.6774188,38.83613122,18.0932999,18.0981998,02inctemp
randfor,670,-119.6774188,38.83613122,18.0932999,18.6362991,2inctemp
randfor,670,-119.6774188,38.83613122,18.0932999,19.1748009,4inctemp
randfor,670,-119.6774188,38.83613122,18.0932999,19.6040001,ppt10dec
randfor,670,-119.6774188,38.83613122,18.0932999,17.9794998,ppt10inc
randfor,670,-119.6774188,38.83613122,18.0932999,18.7199993,ppt20inc
randfor,671,-119.6078188,38.78003122,16.6961994,15.4855003,02inctemp
randfor,671,-119.6078188,38.78003122,16.6961994,21.059,2inctemp
