"","STATE","SOURCE","LATITUDE","LONGITUDE","SUB.SPP","Year"
"120071",NA,"PNW_LFRDB_Public_20100122.mdb",43.767232,-114.286075,"Artemisia tridentata ssp. vaseyana",2003
"120081",NA,"PNW_LFRDB_Public_20100122.mdb",43.285009,-115.543453,"Artemisia tridentata ssp. vaseyana",2003
"120091",NA,"PNW_LFRDB_Public_20100122.mdb",43.585098,-114.320882,"Artemisia tridentata ssp. vaseyana",2003
"120101",NA,"PNW_LFRDB_Public_20100122.mdb",43.875681,-113.896088,"Artemisia tridentata ssp. vaseyana",2003
"120111",NA,"PNW_LFRDB_Public_20100122.mdb",43.868119,-113.91806,"Artemisia tridentata ssp. vaseyana",2003
"120121",NA,"PNW_LFRDB_Public_20100122.mdb",43.656911,-114.908234,"Artemisia tridentata ssp. vaseyana",2003
"120131",NA,"PNW_LFRDB_Public_20100122.mdb",43.584272,-114.321353,"Artemisia tridentata ssp. vaseyana",2003
"120141",NA,"PNW_LFRDB_Public_20100122.mdb",43.719701,-114.887018,"Artemisia tridentata ssp. vaseyana",2003
"120151",NA,"PNW_LFRDB_Public_20100122.mdb",43.379156,-115.014456,"Artemisia tridentata ssp. vaseyana",2003
"120161",NA,"PNW_LFRDB_Public_20100122.mdb",44.270909,-116.282006,"Artemisia tridentata ssp. vaseyana",2003
"120171",NA,"PNW_LFRDB_Public_20100122.mdb",43.831226,-113.915173,"Artemisia tridentata ssp. vaseyana",2003
"120181",NA,"PNW_LFRDB_Public_20100122.mdb",43.774643,-114.279315,"Artemisia tridentata ssp. vaseyana",2003
"120191",NA,"PNW_LFRDB_Public_20100122.mdb",44.337006,-116.34441,"Artemisia tridentata ssp. vaseyana",2003
"120201",NA,"PNW_LFRDB_Public_20100122.mdb",43.761919,-114.286824,"Artemisia tridentata ssp. vaseyana",2003
"120211",NA,"PNW_LFRDB_Public_20100122.mdb",43.553792,-114.799555,"Artemisia tridentata ssp. vaseyana",2003
"120221",NA,"PNW_LFRDB_Public_20100122.mdb",44.700884,-116.479927,"Artemisia tridentata ssp. vaseyana",2003
"120231",NA,"PNW_LFRDB_Public_20100122.mdb",44.339197,-116.337072,"Artemisia tridentata ssp. vaseyana",2003
"120241",NA,"PNW_LFRDB_Public_20100122.mdb",44.65774,-116.16366,"Artemisia tridentata ssp. vaseyana",2003
"120251",NA,"PNW_LFRDB_Public_20100122.mdb",43.756387,-114.294639,"Artemisia tridentata ssp. vaseyana",2003
"120261",NA,"PNW_LFRDB_Public_20100122.mdb",44.230218,-116.142711,"Artemisia tridentata ssp. vaseyana",2003
"120271",NA,"PNW_LFRDB_Public_20100122.mdb",44.192762,-116.261019,"Artemisia tridentata ssp. vaseyana",2003
"120281",NA,"PNW_LFRDB_Public_20100122.mdb",43.759169,-114.289669,"Artemisia tridentata ssp. vaseyana",2003
"120291",NA,"PNW_LFRDB_Public_20100122.mdb",44.864462,-116.578021,"Artemisia tridentata ssp. vaseyana",2003
"120301",NA,"PNW_LFRDB_Public_20100122.mdb",44.527758,-116.841703,"Artemisia tridentata ssp. vaseyana",2003
"120311",NA,"PNW_LFRDB_Public_20100122.mdb",43.593515,-115.019981,"Artemisia tridentata ssp. vaseyana",2003
"120321",NA,"PNW_LFRDB_Public_20100122.mdb",43.829165,-113.926907,"Artemisia tridentata ssp. vaseyana",2003
"120331",NA,"PNW_LFRDB_Public_20100122.mdb",44.829714,-116.598252,"Artemisia tridentata ssp. vaseyana",2003
"120341",NA,"PNW_LFRDB_Public_20100122.mdb",43.589084,-114.969623,"Artemisia tridentata ssp. vaseyana",2003
"120351",NA,"PNW_LFRDB_Public_20100122.mdb",43.850816,-113.851509,"Artemisia tridentata ssp. vaseyana",2003
"120361",NA,"PNW_LFRDB_Public_20100122.mdb",43.829884,-113.848321,"Artemisia tridentata ssp. vaseyana",2003
"120371",NA,"PNW_LFRDB_Public_20100122.mdb",43.855769,-113.874814,"Artemisia tridentata ssp. vaseyana",2003
"120381",NA,"PNW_LFRDB_Public_20100122.mdb",43.573289,-114.332589,"Artemisia tridentata ssp. vaseyana",2003
"120391",NA,"PNW_LFRDB_Public_20100122.mdb",43.615498,-114.935237,"Artemisia tridentata ssp. vaseyana",2003
"120401",NA,"PNW_LFRDB_Public_20100122.mdb",43.587457,-114.319328,"Artemisia tridentata ssp. vaseyana",2003
"120411",NA,"PNW_LFRDB_Public_20100122.mdb",44.533722,-116.844355,"Artemisia tridentata ssp. vaseyana",2003
"120421",NA,"PNW_LFRDB_Public_20100122.mdb",43.769942,-114.284573,"Artemisia tridentata ssp. vaseyana",2003
"120431",NA,"PNW_LFRDB_Public_20100122.mdb",43.587745,-114.328953,"Artemisia tridentata ssp. vaseyana",2003
"120441",NA,"PNW_LFRDB_Public_20100122.mdb",43.833053,-113.919158,"Artemisia tridentata ssp. vaseyana",2003
"120451",NA,"PNW_LFRDB_Public_20100122.mdb",43.833533,-113.92192,"Artemisia tridentata ssp. vaseyana",2003
"120461",NA,"PNW_LFRDB_Public_20100122.mdb",43.244179,-115.558837,"Artemisia tridentata ssp. vaseyana",2003
"120471",NA,"PNW_LFRDB_Public_20100122.mdb",43.986705,-115.692321,"Artemisia tridentata ssp. vaseyana",2003
"120481",NA,"PNW_LFRDB_Public_20100122.mdb",43.900092,-114.077906,"Artemisia tridentata ssp. vaseyana",2003
"120491",NA,"PNW_LFRDB_Public_20100122.mdb",43.946779,-115.692026,"Artemisia tridentata ssp. vaseyana",2003
"120501",NA,"PNW_LFRDB_Public_20100122.mdb",43.976192,-115.691792,"Artemisia tridentata ssp. vaseyana",2003
"120511",NA,"PNW_LFRDB_Public_20100122.mdb",43.973503,-115.694494,"Artemisia tridentata ssp. vaseyana",2003
"120521",NA,"PNW_LFRDB_Public_20100122.mdb",43.947207,-115.684602,"Artemisia tridentata ssp. vaseyana",2003
"120531",NA,"PNW_LFRDB_Public_20100122.mdb",44.245928,-114.565749,"Artemisia tridentata ssp. vaseyana",2003
"120541",NA,"PNW_LFRDB_Public_20100122.mdb",44.216866,-114.601097,"Artemisia tridentata ssp. vaseyana",2003
"120551",NA,"PNW_LFRDB_Public_20100122.mdb",44.211302,-114.595077,"Artemisia tridentata ssp. vaseyana",2003
"120561",NA,"PNW_LFRDB_Public_20100122.mdb",44.193561,-114.607323,"Artemisia tridentata ssp. vaseyana",2003
"120571",NA,"PNW_LFRDB_Public_20100122.mdb",44.211811,-114.585518,"Artemisia tridentata ssp. vaseyana",2003
"120581",NA,"PNW_LFRDB_Public_20100122.mdb",43.631483,-113.721165,"Artemisia tridentata ssp. vaseyana",2003
"120591",NA,"PNW_LFRDB_Public_20100122.mdb",43.636281,-113.739982,"Artemisia tridentata ssp. vaseyana",2003
"120601",NA,"PNW_LFRDB_Public_20100122.mdb",43.637002,-113.74127,"Artemisia tridentata ssp. vaseyana",2003
"120611",NA,"PNW_LFRDB_Public_20100122.mdb",43.641185,-113.750937,"Artemisia tridentata ssp. vaseyana",2003
"120621",NA,"PNW_LFRDB_Public_20100122.mdb",43.562986,-114.408219,"Artemisia tridentata ssp. vaseyana",2002
"120631",NA,"PNW_LFRDB_Public_20100122.mdb",43.610104,-114.414784,"Artemisia tridentata ssp. vaseyana",2002
"120641",NA,"PNW_LFRDB_Public_20100122.mdb",43.594634,-114.388848,"Artemisia tridentata ssp. vaseyana",2002
"120651",NA,"PNW_LFRDB_Public_20100122.mdb",43.664943,-114.264279,"Artemisia tridentata ssp. vaseyana",2002
"120661",NA,"PNW_LFRDB_Public_20100122.mdb",43.652386,-114.256952,"Artemisia tridentata ssp. vaseyana",2002
"120671",NA,"PNW_LFRDB_Public_20100122.mdb",43.661378,-114.291246,"Artemisia tridentata ssp. vaseyana",2002
"120681",NA,"PNW_LFRDB_Public_20100122.mdb",43.655154,-114.283849,"Artemisia tridentata ssp. vaseyana",2002
"120691",NA,"PNW_LFRDB_Public_20100122.mdb",43.647126,-114.276518,"Artemisia tridentata ssp. vaseyana",2002
"120701",NA,"PNW_LFRDB_Public_20100122.mdb",43.763764,-114.28599,"Artemisia tridentata ssp. vaseyana",2002
"120711",NA,"PNW_LFRDB_Public_20100122.mdb",43.255996,-114.761048,"Artemisia tridentata ssp. vaseyana",2003
"120721",NA,"PNW_LFRDB_Public_20100122.mdb",43.764847,-113.475089,"Artemisia tridentata ssp. vaseyana",2003
"120731",NA,"PNW_LFRDB_Public_20100122.mdb",44.07638,-114.835982,"Artemisia tridentata ssp. vaseyana",2003
"120741",NA,"PNW_LFRDB_Public_20100122.mdb",43.483019,-114.061832,"Artemisia tridentata ssp. vaseyana",2003
"120751",NA,"PNW_LFRDB_Public_20100122.mdb",43.881145,-114.730458,"Artemisia tridentata ssp. vaseyana",2003
"120761",NA,"PNW_LFRDB_Public_20100122.mdb",44.213852,-114.924145,"Artemisia tridentata ssp. vaseyana",2003
"120771",NA,"PNW_LFRDB_Public_20100122.mdb",43.881686,-114.756245,"Artemisia tridentata ssp. vaseyana",2003
"120781",NA,"PNW_LFRDB_Public_20100122.mdb",43.394178,-114.014446,"Artemisia tridentata ssp. vaseyana",2003
"120791",NA,"PNW_LFRDB_Public_20100122.mdb",43.467491,-114.142328,"Artemisia tridentata ssp. vaseyana",2003
"120801",NA,"PNW_LFRDB_Public_20100122.mdb",43.434966,-114.394556,"Artemisia tridentata ssp. vaseyana",2003
"120811",NA,"PNW_LFRDB_Public_20100122.mdb",43.471062,-114.209223,"Artemisia tridentata ssp. vaseyana",2003
"120821",NA,"PNW_LFRDB_Public_20100122.mdb",43.46236,-114.2343,"Artemisia tridentata ssp. vaseyana",2003
"120831",NA,"PNW_LFRDB_Public_20100122.mdb",43.902671,-114.78379,"Artemisia tridentata ssp. vaseyana",2003
"120841",NA,"PNW_LFRDB_Public_20100122.mdb",43.82841,-114.595955,"Artemisia tridentata ssp. vaseyana",2003
"120851",NA,"PNW_LFRDB_Public_20100122.mdb",43.787165,-114.508324,"Artemisia tridentata ssp. vaseyana",2003
"120861",NA,"PNW_LFRDB_Public_20100122.mdb",43.799988,-114.55682,"Artemisia tridentata ssp. vaseyana",2003
"120871",NA,"PNW_LFRDB_Public_20100122.mdb",43.81381,-114.546066,"Artemisia tridentata ssp. vaseyana",2003
"120881",NA,"PNW_LFRDB_Public_20100122.mdb",44.033225,-114.804378,"Artemisia tridentata ssp. vaseyana",2003
"120891",NA,"PNW_LFRDB_Public_20100122.mdb",43.933451,-114.751695,"Artemisia tridentata ssp. vaseyana",2003
"120901",NA,"PNW_LFRDB_Public_20100122.mdb",44.02611,-114.806867,"Artemisia tridentata ssp. vaseyana",2003
"120911",NA,"PNW_LFRDB_Public_20100122.mdb",43.888618,-114.700601,"Artemisia tridentata ssp. vaseyana",2003
"120921",NA,"PNW_LFRDB_Public_20100122.mdb",43.965833,-114.782019,"Artemisia tridentata ssp. vaseyana",2003
"120931",NA,"PNW_LFRDB_Public_20100122.mdb",44.008881,-114.814358,"Artemisia tridentata ssp. vaseyana",2003
"120981",NA,"PNW_LFRDB_Public_20100122.mdb",43.940952,-113.8509,"Artemisia tridentata ssp. vaseyana",2003
"121221",NA,"PNW_LFRDB_Public_20100122.mdb",45.332995,-113.927662,"Artemisia tridentata ssp. vaseyana",2003
"121321",NA,"PNW_LFRDB_Public_20100122.mdb",44.263205,-114.478215,"Artemisia tridentata ssp. vaseyana",2003
"121341",NA,"PNW_LFRDB_Public_20100122.mdb",44.251826,-114.483562,"Artemisia tridentata ssp. vaseyana",2003
"121361",NA,"PNW_LFRDB_Public_20100122.mdb",43.250488,-115.589657,"Artemisia tridentata ssp. vaseyana",2003
"121531",NA,"PNW_LFRDB_Public_20100122.mdb",44.591378,-116.066635,"Artemisia tridentata ssp. vaseyana",2003
"122141",NA,"PNW_LFRDB_Public_20100122.mdb",43.589837,-114.31179,"Artemisia tridentata ssp. vaseyana",2003
"122401",NA,"PNW_LFRDB_Public_20100122.mdb",44.253233,-114.541159,"Artemisia tridentata ssp. vaseyana",2003
"122651",NA,"PNW_LFRDB_Public_20100122.mdb",43.776536,-114.404382,"Artemisia tridentata ssp. vaseyana",2003
"122671",NA,"PNW_LFRDB_Public_20100122.mdb",43.893165,-114.103207,"Artemisia tridentata ssp. vaseyana",2003
"122691",NA,"PNW_LFRDB_Public_20100122.mdb",43.90369,-114.079162,"Artemisia tridentata ssp. vaseyana",2003
"122701",NA,"PNW_LFRDB_Public_20100122.mdb",44.581761,-114.38817,"Artemisia tridentata ssp. vaseyana",2003
"122711",NA,"PNW_LFRDB_Public_20100122.mdb",43.583404,-114.337753,"Artemisia tridentata ssp. vaseyana",2003
"122731",NA,"PNW_LFRDB_Public_20100122.mdb",43.561168,-114.819394,"Artemisia tridentata ssp. vaseyana",2003
"122751",NA,"PNW_LFRDB_Public_20100122.mdb",43.916568,-115.399488,"Artemisia tridentata ssp. vaseyana",2003
"122761",NA,"PNW_LFRDB_Public_20100122.mdb",43.366201,-115.5561,"Artemisia tridentata ssp. vaseyana",2003
"122771",NA,"PNW_LFRDB_Public_20100122.mdb",44.041137,-114.777877,"Artemisia tridentata ssp. vaseyana",2003
"122781",NA,"PNW_LFRDB_Public_20100122.mdb",44.523759,-116.853933,"Artemisia tridentata ssp. vaseyana",2003
"122801",NA,"PNW_LFRDB_Public_20100122.mdb",43.587754,-114.741224,"Artemisia tridentata ssp. vaseyana",2003
"122811",NA,"PNW_LFRDB_Public_20100122.mdb",43.607577,-114.635402,"Artemisia tridentata ssp. vaseyana",2003
"122821",NA,"PNW_LFRDB_Public_20100122.mdb",43.749812,-115.340456,"Artemisia tridentata ssp. vaseyana",2003
"122841",NA,"PNW_LFRDB_Public_20100122.mdb",43.779994,-115.478294,"Artemisia tridentata ssp. vaseyana",2003
"122861",NA,"PNW_LFRDB_Public_20100122.mdb",43.589665,-114.326365,"Artemisia tridentata ssp. vaseyana",2003
"122871",NA,"PNW_LFRDB_Public_20100122.mdb",43.786621,-115.32942,"Artemisia tridentata ssp. vaseyana",2003
"122881",NA,"PNW_LFRDB_Public_20100122.mdb",43.987227,-115.550538,"Artemisia tridentata ssp. vaseyana",2003
"122901",NA,"PNW_LFRDB_Public_20100122.mdb",43.726705,-114.341828,"Artemisia tridentata ssp. vaseyana",2002
"122911",NA,"PNW_LFRDB_Public_20100122.mdb",43.507055,-115.329418,"Artemisia tridentata ssp. vaseyana",2003
"122921",NA,"PNW_LFRDB_Public_20100122.mdb",43.803528,-114.256759,"Artemisia tridentata ssp. vaseyana",2003
"122931",NA,"PNW_LFRDB_Public_20100122.mdb",44.258357,-114.54077,"Artemisia tridentata ssp. vaseyana",2003
"122941",NA,"PNW_LFRDB_Public_20100122.mdb",43.5867,-114.313949,"Artemisia tridentata ssp. vaseyana",2003
"123111",NA,"PNW_LFRDB_Public_20100122.mdb",43.683424,-115.654888,"Artemisia tridentata ssp. vaseyana",2004
"123121",NA,"PNW_LFRDB_Public_20100122.mdb",43.6843,-115.657919,"Artemisia tridentata ssp. vaseyana",2004
"123131",NA,"PNW_LFRDB_Public_20100122.mdb",43.608766,-115.070107,"Artemisia tridentata ssp. vaseyana",2004
"123141",NA,"PNW_LFRDB_Public_20100122.mdb",43.606729,-115.087965,"Artemisia tridentata ssp. vaseyana",2004
"123151",NA,"PNW_LFRDB_Public_20100122.mdb",43.629396,-115.071594,"Artemisia tridentata ssp. vaseyana",2004
"123161",NA,"PNW_LFRDB_Public_20100122.mdb",43.60507,-115.086662,"Artemisia tridentata ssp. vaseyana",2004
"123171",NA,"PNW_LFRDB_Public_20100122.mdb",43.420324,-115.684276,"Artemisia tridentata ssp. vaseyana",2004
"123181",NA,"PNW_LFRDB_Public_20100122.mdb",43.421599,-115.703609,"Artemisia tridentata ssp. vaseyana",2004
"123191",NA,"PNW_LFRDB_Public_20100122.mdb",43.417734,-115.702646,"Artemisia tridentata ssp. vaseyana",2004
"123201",NA,"PNW_LFRDB_Public_20100122.mdb",43.408609,-115.699719,"Artemisia tridentata ssp. vaseyana",2004
"123211",NA,"PNW_LFRDB_Public_20100122.mdb",43.392102,-115.718395,"Artemisia tridentata ssp. vaseyana",2004
"123231",NA,"PNW_LFRDB_Public_20100122.mdb",43.379399,-115.719999,"Artemisia tridentata ssp. vaseyana",2004
"123261",NA,"PNW_LFRDB_Public_20100122.mdb",44.238736,-114.995042,"Artemisia tridentata ssp. vaseyana",2004
"123271",NA,"PNW_LFRDB_Public_20100122.mdb",44.23955,-114.988984,"Artemisia tridentata ssp. vaseyana",2004
"123281",NA,"PNW_LFRDB_Public_20100122.mdb",44.231799,-114.944752,"Artemisia tridentata ssp. vaseyana",2004
"123291",NA,"PNW_LFRDB_Public_20100122.mdb",44.23545,-114.945623,"Artemisia tridentata ssp. vaseyana",2004
"123301",NA,"PNW_LFRDB_Public_20100122.mdb",44.240683,-114.947079,"Artemisia tridentata ssp. vaseyana",2004
"123311",NA,"PNW_LFRDB_Public_20100122.mdb",44.24415,-114.948096,"Artemisia tridentata ssp. vaseyana",2004
"123321",NA,"PNW_LFRDB_Public_20100122.mdb",44.247448,-114.948985,"Artemisia tridentata ssp. vaseyana",2004
"123331",NA,"PNW_LFRDB_Public_20100122.mdb",44.247621,-114.949182,"Artemisia tridentata ssp. vaseyana",2004
"123341",NA,"PNW_LFRDB_Public_20100122.mdb",43.785637,-115.467633,"Artemisia tridentata ssp. vaseyana",2004
"123351",NA,"PNW_LFRDB_Public_20100122.mdb",43.695314,-115.658921,"Artemisia tridentata ssp. vaseyana",2004
"123361",NA,"PNW_LFRDB_Public_20100122.mdb",43.68466,-115.654001,"Artemisia tridentata ssp. vaseyana",2004
"123371",NA,"PNW_LFRDB_Public_20100122.mdb",43.802058,-114.514881,"Artemisia tridentata ssp. vaseyana",2004
"123431",NA,"PNW_LFRDB_Public_20100122.mdb",43.543489,-115.715572,"Artemisia tridentata ssp. vaseyana",2004
"123441",NA,"PNW_LFRDB_Public_20100122.mdb",43.604767,-115.088098,"Artemisia tridentata ssp. vaseyana",2004
"123451",NA,"PNW_LFRDB_Public_20100122.mdb",43.608286,-115.081824,"Artemisia tridentata ssp. vaseyana",2004
"123461",NA,"PNW_LFRDB_Public_20100122.mdb",43.608584,-115.076028,"Artemisia tridentata ssp. vaseyana",2004
"123471",NA,"PNW_LFRDB_Public_20100122.mdb",43.60694,-115.071583,"Artemisia tridentata ssp. vaseyana",2004
"123481",NA,"PNW_LFRDB_Public_20100122.mdb",43.554752,-114.505144,"Artemisia tridentata ssp. vaseyana",2004
"123491",NA,"PNW_LFRDB_Public_20100122.mdb",43.454908,-114.427073,"Artemisia tridentata ssp. vaseyana",2004
"123501",NA,"PNW_LFRDB_Public_20100122.mdb",43.459842,-114.428421,"Artemisia tridentata ssp. vaseyana",2004
"124071",NA,"PNW_LFRDB_Public_20100122.mdb",48.720474,-118.458893,"Artemisia tridentata ssp. vaseyana",1993
"124081",NA,"PNW_LFRDB_Public_20100122.mdb",48.66004,-118.460639,"Artemisia tridentata ssp. vaseyana",1993
"124101",NA,"PNW_LFRDB_Public_20100122.mdb",48.433996,-117.506735,"Artemisia tridentata ssp. vaseyana",1993
"124111",NA,"PNW_LFRDB_Public_20100122.mdb",48.434031,-117.504937,"Artemisia tridentata ssp. vaseyana",1993
"124121",NA,"PNW_LFRDB_Public_20100122.mdb",48.623806,-118.489069,"Artemisia tridentata ssp. vaseyana",1993
"124131",NA,"PNW_LFRDB_Public_20100122.mdb",48.510439,-118.65537,"Artemisia tridentata ssp. vaseyana",1996
"124141",NA,"PNW_LFRDB_Public_20100122.mdb",48.506879,-118.675645,"Artemisia tridentata ssp. vaseyana",1996
"124151",NA,"PNW_LFRDB_Public_20100122.mdb",48.509932,-118.639903,"Artemisia tridentata ssp. vaseyana",1996
"124161",NA,"PNW_LFRDB_Public_20100122.mdb",48.407413,-117.730284,"Artemisia tridentata ssp. vaseyana",1996
"124171",NA,"PNW_LFRDB_Public_20100122.mdb",48.413013,-117.728242,"Artemisia tridentata ssp. vaseyana",1996
"124181",NA,"PNW_LFRDB_Public_20100122.mdb",48.6764,-118.316431,"Artemisia tridentata ssp. vaseyana",1996
"124191",NA,"PNW_LFRDB_Public_20100122.mdb",48.678025,-118.316011,"Artemisia tridentata ssp. vaseyana",1996
"124201",NA,"PNW_LFRDB_Public_20100122.mdb",48.676796,-118.405369,"Artemisia tridentata ssp. vaseyana",1996
"124211",NA,"PNW_LFRDB_Public_20100122.mdb",48.656352,-118.471179,"Artemisia tridentata ssp. vaseyana",1996
"124221",NA,"PNW_LFRDB_Public_20100122.mdb",48.664997,-118.46559,"Artemisia tridentata ssp. vaseyana",1996
"124231",NA,"PNW_LFRDB_Public_20100122.mdb",48.656264,-118.475916,"Artemisia tridentata ssp. vaseyana",1996
"124241",NA,"PNW_LFRDB_Public_20100122.mdb",48.66475,-118.459512,"Artemisia tridentata ssp. vaseyana",1996
"124251",NA,"PNW_LFRDB_Public_20100122.mdb",48.662608,-118.462465,"Artemisia tridentata ssp. vaseyana",1996
"124261",NA,"PNW_LFRDB_Public_20100122.mdb",48.721677,-118.464747,"Artemisia tridentata ssp. vaseyana",1996
"124271",NA,"PNW_LFRDB_Public_20100122.mdb",48.723297,-118.462524,"Artemisia tridentata ssp. vaseyana",1996
"124281",NA,"PNW_LFRDB_Public_20100122.mdb",48.285002,-117.572836,"Artemisia tridentata ssp. vaseyana",1996
"124291",NA,"PNW_LFRDB_Public_20100122.mdb",48.286047,-117.572605,"Artemisia tridentata ssp. vaseyana",1996
"124301",NA,"PNW_LFRDB_Public_20100122.mdb",48.924603,-117.484515,"Artemisia tridentata ssp. vaseyana",1993
"124311",NA,"PNW_LFRDB_Public_20100122.mdb",48.627501,-118.302469,"Artemisia tridentata ssp. vaseyana",1993
"124321",NA,"PNW_LFRDB_Public_20100122.mdb",48.812497,-118.398194,"Artemisia tridentata ssp. vaseyana",1993
"124331",NA,"PNW_LFRDB_Public_20100122.mdb",48.778701,-118.435887,"Artemisia tridentata ssp. vaseyana",1993
"124341",NA,"PNW_LFRDB_Public_20100122.mdb",45.179095,-116.543628,"Artemisia tridentata ssp. vaseyana",1983
"124351",NA,"PNW_LFRDB_Public_20100122.mdb",45.159934,-116.566556,"Artemisia tridentata ssp. vaseyana",1983
"124361",NA,"PNW_LFRDB_Public_20100122.mdb",45.308839,-116.583101,"Artemisia tridentata ssp. vaseyana",1983
"124371",NA,"PNW_LFRDB_Public_20100122.mdb",45.379903,-116.489108,"Artemisia tridentata ssp. vaseyana",1983
"124381",NA,"PNW_LFRDB_Public_20100122.mdb",45.193458,-116.600148,"Artemisia tridentata ssp. vaseyana",1983
"124401",NA,"PNW_LFRDB_Public_20100122.mdb",45.481479,-116.215813,"Artemisia tridentata ssp. vaseyana",1995
"124451",NA,"PNW_LFRDB_Public_20100122.mdb",41.755543,-115.440038,"Artemisia tridentata ssp. vaseyana",2003
"124461",NA,"PNW_LFRDB_Public_20100122.mdb",41.753504,-115.439081,"Artemisia tridentata ssp. vaseyana",2003
"124471",NA,"PNW_LFRDB_Public_20100122.mdb",41.818029,-115.41064,"Artemisia tridentata ssp. vaseyana",2003
"124481",NA,"PNW_LFRDB_Public_20100122.mdb",41.815991,-115.410317,"Artemisia tridentata ssp. vaseyana",2003
"124491",NA,"PNW_LFRDB_Public_20100122.mdb",41.807789,-115.415488,"Artemisia tridentata ssp. vaseyana",2003
"124501",NA,"PNW_LFRDB_Public_20100122.mdb",41.740792,-115.413894,"Artemisia tridentata ssp. vaseyana",2003
"124511",NA,"PNW_LFRDB_Public_20100122.mdb",41.75175,-115.388386,"Artemisia tridentata ssp. vaseyana",2003
"124521",NA,"PNW_LFRDB_Public_20100122.mdb",41.744808,-115.392535,"Artemisia tridentata ssp. vaseyana",2003
"124531",NA,"PNW_LFRDB_Public_20100122.mdb",41.73509,-115.392759,"Artemisia tridentata ssp. vaseyana",2003
"124541",NA,"PNW_LFRDB_Public_20100122.mdb",41.723127,-115.388282,"Artemisia tridentata ssp. vaseyana",2003
"124551",NA,"PNW_LFRDB_Public_20100122.mdb",41.721763,-115.39313,"Artemisia tridentata ssp. vaseyana",2003
"124561",NA,"PNW_LFRDB_Public_20100122.mdb",41.716754,-115.396102,"Artemisia tridentata ssp. vaseyana",2003
"124571",NA,"PNW_LFRDB_Public_20100122.mdb",41.717646,-115.399565,"Artemisia tridentata ssp. vaseyana",2003
"124581",NA,"PNW_LFRDB_Public_20100122.mdb",41.716569,-115.392651,"Artemisia tridentata ssp. vaseyana",2003
"124591",NA,"PNW_LFRDB_Public_20100122.mdb",41.839533,-115.3318,"Artemisia tridentata ssp. vaseyana",2003
"124611",NA,"PNW_LFRDB_Public_20100122.mdb",41.826363,-115.33151,"Artemisia tridentata ssp. vaseyana",2003
"124621",NA,"PNW_LFRDB_Public_20100122.mdb",41.820505,-115.332462,"Artemisia tridentata ssp. vaseyana",2003
"124631",NA,"PNW_LFRDB_Public_20100122.mdb",41.823734,-115.337803,"Artemisia tridentata ssp. vaseyana",2003
"124641",NA,"PNW_LFRDB_Public_20100122.mdb",41.701831,-115.392123,"Artemisia tridentata ssp. vaseyana",2003
"124651",NA,"PNW_LFRDB_Public_20100122.mdb",41.689848,-115.399313,"Artemisia tridentata ssp. vaseyana",2003
"124661",NA,"PNW_LFRDB_Public_20100122.mdb",41.684175,-115.396591,"Artemisia tridentata ssp. vaseyana",2003
"124671",NA,"PNW_LFRDB_Public_20100122.mdb",41.677005,-115.401736,"Artemisia tridentata ssp. vaseyana",2003
"124681",NA,"PNW_LFRDB_Public_20100122.mdb",41.673911,-115.399463,"Artemisia tridentata ssp. vaseyana",2003
"124691",NA,"PNW_LFRDB_Public_20100122.mdb",41.654049,-115.401377,"Artemisia tridentata ssp. vaseyana",2003
"124701",NA,"PNW_LFRDB_Public_20100122.mdb",41.654737,-115.402913,"Artemisia tridentata ssp. vaseyana",2003
"124711",NA,"PNW_LFRDB_Public_20100122.mdb",41.694315,-115.391114,"Artemisia tridentata ssp. vaseyana",2003
"124721",NA,"PNW_LFRDB_Public_20100122.mdb",41.689417,-115.382382,"Artemisia tridentata ssp. vaseyana",2003
"124731",NA,"PNW_LFRDB_Public_20100122.mdb",41.692314,-115.371872,"Artemisia tridentata ssp. vaseyana",2003
"124741",NA,"PNW_LFRDB_Public_20100122.mdb",41.701605,-115.373851,"Artemisia tridentata ssp. vaseyana",2003
"124751",NA,"PNW_LFRDB_Public_20100122.mdb",41.72226,-115.349041,"Artemisia tridentata ssp. vaseyana",2003
"124761",NA,"PNW_LFRDB_Public_20100122.mdb",41.723586,-115.32754,"Artemisia tridentata ssp. vaseyana",2003
"124771",NA,"PNW_LFRDB_Public_20100122.mdb",41.733394,-115.33891,"Artemisia tridentata ssp. vaseyana",2003
"124781",NA,"PNW_LFRDB_Public_20100122.mdb",41.754315,-115.338317,"Artemisia tridentata ssp. vaseyana",2003
"124791",NA,"PNW_LFRDB_Public_20100122.mdb",41.776369,-115.333867,"Artemisia tridentata ssp. vaseyana",2003
"124801",NA,"PNW_LFRDB_Public_20100122.mdb",41.78367,-115.335054,"Artemisia tridentata ssp. vaseyana",2003
"124811",NA,"PNW_LFRDB_Public_20100122.mdb",41.784343,-115.337346,"Artemisia tridentata ssp. vaseyana",2003
"124821",NA,"PNW_LFRDB_Public_20100122.mdb",41.779442,-115.357492,"Artemisia tridentata ssp. vaseyana",2003
"124831",NA,"PNW_LFRDB_Public_20100122.mdb",41.788486,-115.325595,"Artemisia tridentata ssp. vaseyana",2003
"124841",NA,"PNW_LFRDB_Public_20100122.mdb",41.792684,-115.32817,"Artemisia tridentata ssp. vaseyana",2003
"124851",NA,"PNW_LFRDB_Public_20100122.mdb",41.792251,-115.323202,"Artemisia tridentata ssp. vaseyana",2003
